Array,Site_Name,Year,Latitude,Longitude,Start_Date,End_Date,Survey_Nights,Habitat,Development_Level,Humans_Per_Camera,Predator_Occupancy,Humans_Per_Camera_Per_Day_1,Disturbance_1
MTHansen,BAC.TRMR_Rec048_Mem148.20210529.fix_2021,2021,48.12314,-112.69136,2021-08-23,2021-09-29,37,Forest,Wild,0,0.061050224582625996,-1.5889598218132952,0.5498754557281745
MTHansen,BAC.TRMR_Rec049_Mem095.20200901_2020,2020,48.09966,-112.67345,2020-09-01,2020-11-01,61,Forest,Wild,2,0.03984394886658627,0.5802804500098195,1.175712717384611
MTHansen,BAC.TRMR_Rec049_Mem211.20210530_2021,2021,48.09966,-112.67345,2021-08-23,2021-10-24,62,Forest,Wild,1,0.038674630869397396,-0.5218335590616017,1.175712717384611
MTHansen,BAC.TRMR_Rec050_Mem060.20200831_2020,2020,48.07745,-112.7211,2020-08-31,2020-10-31,61,Forest,Wild,2,0.03984394886658627,0.5802804500098195,0.05797969049099382
MTHansen,BAC.TRMR_Rec050_Mem150.20210529_2021,2021,48.07745,-112.7211,2021-08-23,2021-10-23,61,Forest,Wild,1,1,-0.5043396859017379,0.05797969049099382
MTHansen,BAC.TRMR_Rec051_Mem036.20200831_2020,2020,48.08408,-112.72256,2020-08-31,2020-10-31,61,Forest,Wild,2,1,0.5802804500098195,0.46373674635800205
MTHansen,BAC.TRMR_Rec051_Mem187.20210529_2021,2021,48.08408,-112.72256,2021-08-23,2021-10-23,61,Forest,Wild,1,0.03984394886658627,-0.5043396859017379,0.46373674635800205
MTHansen,BAC.TRMR_Rec052_Mem152.20210530_2021,2021,48.08859,-112.677,2021-08-23,2021-10-24,62,Forest,Wild,1,0.038674630869397396,-0.5218335590616017,0.25898225976413275
MTHansen,BAC.TRMR_Rec056_Mem033.20200901_2020,2020,48.10876,-112.6812,2020-09-01,2020-11-01,61,Forest,Wild,2,0.03984394886658627,0.5802804500098195,1.26829222453424
MTHansen,BAC.TRMR_Rec056_Mem219.20210530_2021,2021,48.10876,-112.6812,2021-08-23,2021-10-23,61,Forest,Wild,1,0.03984394886658627,-0.5043396859017379,1.26829222453424
MTHansen,BAC.TRMR_Rec058_Mem097.20200831_2020,2020,48.06424,-112.72783,2020-08-31,2020-10-31,61,Forest,Wild,2,0.03984394886658627,0.5802804500098195,0.6562679356477572
MTHansen,BAC.TRMR_Rec058_Mem173.20210529_2021,2021,48.06424,-112.72783,2021-08-23,2021-10-23,61,Forest,Wild,1,1,-0.5043396859017379,0.6562679356477572
MTHansen,BAC.TRMR_Rec060_Mem194.20210530_2021,2021,48.1164,-112.66098,2021-08-23,2021-10-24,62,Forest,Wild,1,0.038674630869397396,-0.5218335590616017,1.2151510979167088
MTHansen,BAC.TRMR_Rec063_Mem079.20200831_2020,2020,48.05622,-112.72646,2020-08-31,2020-10-31,61,Forest,Wild,2,0.03984394886658627,0.5802804500098195,0.4280246401332214
MTHansen,BAC.TRMR_Rec063_Mem139.20210529_2021,2021,48.05622,-112.72646,2021-08-23,2021-10-23,61,Forest,Wild,1,0.03984394886658627,-0.5043396859017379,0.4280246401332214
MTHansen,BAC.TRMR_Rec064_Mem061.20200831_2020,2020,48.05618,-112.73936,2020-08-31,2020-10-31,61,Forest,Wild,2,0.03984394886658627,0.5802804500098195,-0.21894380413604278
MTHansen,BAC.TRMR_Rec064_Mem214.20210529_2021,2021,48.05618,-112.73936,2021-08-23,2021-10-23,61,Forest,Wild,2,0.03984394886658627,0.5802804500098195,-0.21894380413604278
Melrose,FL_Forest_Melrose_12_54/FL20_N26_2022,2022,26.699873,-81.968096,2022-10-05,2022-11-02,28,Forest,Wild,1,0.02901658540585887,0.7739626171368851,3.4257187425086513
Galena,ID_Forest_Galena_2_2019,2019,43.83749,-114.61117,2019-09-01,2019-10-16,45,Forest,Wild,2,0.015889364031363117,1.351565879991372,-1.33105259099823
Galena,ID_Forest_Galena_3_2019,2019,43.87335,-114.63296,2019-09-01,2019-10-24,53,Forest,Wild,1,0.01371620525628688,-0.3406234389716891,-1.3012481375128335
Galena,ID_Forest_Galena_7_2019,2019,43.9053,-114.67992,2019-09-01,2019-10-16,45,Forest,Wild,1,0.015889364031363117,-0.11869697091096171,-0.3671510447411868
Galena,ID_Forest_Galena_8_2019,2019,43.87229,-114.70593,2019-09-01,2019-10-16,45,Forest,Wild,1,0.015889364031363117,-0.11869697091096171,-0.8151853923640511
Hailey,ID_Forest_Hailey_10_2019,2019,43.49928,-114.4926,2019-09-01,2019-10-23,52,Forest,Wild,1,1,-0.3166169700708919,-1.1006811167361752
Rachlow,ID_Forest_Rachlow_UIEF_22_01_01_2022,2022,46.799473,-116.810692,2022-09-04,2022-10-30,56,Forest,Wild,2,0.004641406187805865,0.7739626171368851,-0.38686726883777395
Rachlow,ID_Forest_Rachlow_UIEF_22_02_01_2022,2022,46.799697,-116.818914,2022-09-04,2022-10-30,56,Forest,Wild,2,0.004641406187805865,0.7739626171368851,0.04672393852879541
Rachlow,ID_Forest_Rachlow_UIEF_22_03_01_2022,2022,46.801289,-116.818899,2022-09-04,2022-10-26,52,Forest,Wild,1,0.004992692300716455,-0.3166169700708919,0.04672393852879541
Rachlow,ID_Forest_Rachlow_UIEF_22_05_01_2022,2022,46.801736,-116.822134,2022-09-04,2022-10-30,56,Forest,Wild,2,0.004641406187805865,0.7739626171368851,0.04672393852879541
Rachlow,ID_Forest_Rachlow_UIEF_22_08_01_2022,2022,46.803606,-116.826468,2022-09-04,2022-10-30,56,Forest,Wild,2,0.004641406187805865,0.7739626171368851,-0.33350760250891404
Rachlow,ID_Forest_Rachlow_UIEF_22_10_01_2022,2022,46.802162,-116.830659,2022-09-04,2022-10-30,56,Forest,Wild,2,0.004641406187805865,0.7739626171368851,-0.33350760250891404
Rachlow,ID_Forest_Rachlow_UIEF_22_12_01_2022,2022,46.798573,-116.80953,2022-09-04,2022-10-30,56,Forest,Wild,2,0.004641406187805865,0.7739626171368851,-0.38686726883777395
Rachlow,ID_Forest_Rachlow_UIEF_22_13_01_2022,2022,46.797668,-116.80785,2022-09-04,2022-10-30,56,Forest,Wild,2,0.004641406187805865,0.7739626171368851,-0.38686726883777395
Rachlow,ID_Forest_Rachlow_UIEF_22_14_01_2022,2022,46.79664,-116.8069,2022-09-03,2022-10-29,56,Forest,Wild,2,0.004641406187805865,0.7739626171368851,-0.38686726883777395
Rachlow,ID_Forest_Rachlow_UIEF_22_16_01_2022,2022,46.796754,-116.810388,2022-09-04,2022-10-30,56,Forest,Wild,2,0.004641406187805865,0.7739626171368851,-0.38686726883777395
Rachlow,ID_Forest_Rachlow_UIEF_22_18_01_2022,2022,46.796997,-116.814592,2022-09-04,2022-10-30,56,Forest,Wild,2,0.004641406187805865,0.7739626171368851,-0.38686726883777395
Rachlow,ID_Forest_Rachlow_UIEF_22_19_01_2022,2022,46.799635,-116.816468,2022-09-04,2022-10-30,56,Forest,Wild,1,0.004641406187805865,-0.4074986023382016,0.04672393852879541
Rachlow,ID_Forest_Rachlow_UIEF_22_20_01_2022,2022,46.795676,-116.812503,2022-09-04,2022-10-31,57,Forest,Wild,2,0.004491817330124602,0.7325078375061802,-0.38686726883777395
Rachlow,ID_Forest_Rachlow_UIEF_22_31_01_2022,2022,46.798611,-116.810911,2022-09-04,2022-10-31,57,Forest,Wild,2,0.004491817330124602,0.7325078375061802,-0.38686726883777395
Rachlow,ID_Forest_Rachlow_UIEF_22_32_01_2022,2022,46.800889,-116.809329,2022-09-06,2022-10-30,54,Forest,Wild,0,0.0047868617425846135,-1.5889598218132952,-0.38686726883777395
Rachlow,ID_Forest_Rachlow_UIEF_22_34_01_2022,2022,46.79967,-116.809584,2022-09-04,2022-10-30,56,Forest,Wild,2,0.004641406187805865,0.7739626171368851,-0.38686726883777395
Rachlow,ID_Forest_Rachlow_UIEF_22_35_01_2022,2022,46.79977,-116.814297,2022-09-04,2022-10-30,56,Forest,Wild,2,0.004641406187805865,0.7739626171368851,-0.38686726883777395
Rachlow,ID_Forest_Rachlow_UIEF_22_36_01_2022,2022,46.79672,-116.814924,2022-09-04,2022-10-30,56,Forest,Wild,2,0.004641406187805865,0.7739626171368851,-0.38686726883777395
Rachlow,ID_Forest_Rachlow_UIEF_22_37_01_2022,2022,46.794855,-116.815934,2022-09-04,2022-10-30,56,Forest,Wild,2,0.004641406187805865,0.7739626171368851,0.6851402464590121
Rachlow,ID_Forest_Rachlow_UIEF_22_38_01_2022,2022,46.793971,-116.818541,2022-09-04,2022-10-11,37,Forest,Wild,1,0.006568160692785603,0.19919769955440786,0.6851402464590121
Rachlow,ID_Forest_Rachlow_UIEF_22_40_01_2022,2022,46.802614,-116.81182,2022-09-07,2022-10-30,53,Forest,Wild,1,0.004902269659326433,-0.3406234389716891,-0.38686726883777395
Rachlow,ID_Forest_Rachlow_UIEF_22_41_01_2022,2022,46.797086,-116.80805,2022-09-04,2022-10-30,56,Forest,Wild,2,0.004641406187805865,0.7739626171368851,-0.38686726883777395
Rachlow,ID_Forest_Rachlow_UIEF_22_42_01_2022,2022,46.799959,-116.808047,2022-09-04,2022-10-30,56,Forest,Wild,2,0.004641406187805865,0.7739626171368851,-0.38686726883777395
Rachlow,ID_Forest_Rachlow_UIEF_22_43_01_2022,2022,46.794056,-116.812206,2022-09-04,2022-10-30,56,Forest,Wild,2,0.004641406187805865,0.7739626171368851,-0.2055168161276887
Rachlow,ID_Forest_Rachlow_UIEF_22_44_01_2022,2022,46.791904,-116.816095,2022-09-04,2022-10-30,56,Forest,Wild,2,0.004641406187805865,0.7739626171368851,0.6851402464590121
Rachlow,ID_Forest_Rachlow_UIEF_22_54_01_2022,2022,46.798254,-116.807822,2022-09-04,2022-10-30,56,Forest,Wild,2,0.004641406187805865,0.7739626171368851,-0.38686726883777395
Rachlow,ID_Forest_Rural_Rachlow_23_17_2023,2023,46.8026,-116.813315,2023-08-28,2023-10-22,55,Forest,Wild,2,0.004641406187805865,0.8169248432996189,-0.38686726883777395
Rachlow,ID_Forest_Rural_Rachlow_23_1_2023,2023,46.783266,-116.793047,2023-08-29,2023-10-24,56,Forest,Wild,1,0.004641406187805865,-0.4074986023382016,0.19178608267539338
Rachlow,ID_Forest_Rural_Rachlow_23_20_2023,2023,46.787477,-116.79255,2023-08-29,2023-10-24,56,Forest,Wild,2,0.004641406187805865,0.7739626171368851,-0.37545019553000397
Rachlow,ID_Forest_Rural_Rachlow_23_31_2023,2023,46.802186,-116.819133,2023-08-28,2023-10-23,56,Forest,Wild,2,0.004641406187805865,0.7739626171368851,0.04672393852879541
Rachlow,ID_Forest_Rural_Rachlow_23_32_2023,2023,46.798782,-116.820746,2023-08-28,2023-10-23,56,Forest,Wild,2,0.004641406187805865,0.7739626171368851,0.04672393852879541
Rachlow,ID_Forest_Rural_Rachlow_23_33_2023,2023,46.802101,-116.808831,2023-08-28,2023-10-23,56,Forest,Wild,2,0.004641406187805865,0.7739626171368851,-0.38686726883777395
Rachlow,ID_Forest_Rural_Rachlow_23_38_2023,2023,46.782677,-116.794891,2023-08-29,2023-10-24,56,Forest,Wild,2,0.004641406187805865,0.7739626171368851,0.19178608267539338
Rachlow,ID_Forest_Rural_Rachlow_23_39_2023,2023,46.80367,-116.81166,2023-08-28,2023-10-22,55,Forest,Wild,2,0.004641406187805865,0.8169248432996189,-0.38686726883777395
Rachlow,ID_Forest_Rural_Rachlow_23_48_2023,2023,46.80473,-116.813295,2023-08-28,2023-09-27,30,Forest,Wild,1,0.0074799453847860095,0.6164344545402051,-0.38686726883777395
Rachlow,ID_Forest_Rural_Rachlow_23_57_2023,2023,46.786819,-116.797072,2023-08-29,2023-10-24,56,Forest,Wild,0,0.004641406187805865,-1.5889598218132952,-0.43103716807613524
Rachlow,ID_Forest_Rural_Rachlow_23_9_2023,2023,46.785652,-116.797948,2023-08-29,2023-10-24,56,Forest,Wild,2,0.004641406187805865,0.7739626171368851,-0.43103716807613524
SunValley,ID_Forest_Sun_Valley_2_2019,2019,43.75554,-114.22144,2019-09-01,2019-10-18,47,Forest,Wild,2,0.014229166412407866,1.2264371267230911,-1.6000906676349538
SunValley,ID_Forest_Sun_Valley_3_2019,2019,43.74519,-114.2242,2019-09-03,2019-10-18,45,Forest,Wild,1,0.014834955087028447,-0.11869697091096171,-1.6000802304083475
SunValley,ID_Forest_Sun_Valley_7_2019,2019,43.68891,-114.22162,2019-09-01,2019-10-20,49,Forest,Wild,1,0.013800771826610036,-0.2387184281274788,-0.9567489874716998
SunValley,ID_Forest_Sun_Valley_8_2019,2019,43.66397,-114.14082,2019-09-01,2019-10-22,51,Forest,Wild,2,0.013220089034049096,1.0056216797790607,-1.3790496143056197
SunValley,ID_Forest_Sun_Valley_9_2019,2019,43.67903,-114.16431,2019-09-04,2019-10-20,46,Forest,Wild,2,0.014568889223815487,1.2876414082130117,0.6385537802551123
Hebblewhite,MT_Forest_Hebblewhite_22_06_JM14_01_2022,2022,46.9107,-113.548206,2022-09-17,2022-11-01,45,Forest,Wild,2,1,1.351565879991372,-0.6015121126124731
Hebblewhite,MT_Forest_Hebblewhite_22_06_JM14_02_2022,2022,46.9107,-113.548206,2022-11-01,2022-12-19,48,Forest,Wild,2,1,1.1677830236285853,-0.6015121126124731
Hebblewhite,MT_Forest_Hebblewhite_22_08_JM12_01_2022,2022,46.9011,-113.5282,2022-09-17,2022-11-01,45,Forest,Wild,2,1,1.351565879991372,0.20381610055004734
Hebblewhite,MT_Forest_Hebblewhite_22_09_JM6_02_2022,2022,46.89373,-113.3699,2022-10-05,2022-12-20,76,Forest,Wild,2,1,0.15214092267631132,-0.7332892621533501
Hebblewhite,MT_Forest_Hebblewhite_22_10_JM4_02_2022,2022,46.8988,-113.4868,2022-11-03,2022-12-19,46,Forest,Wild,2,0.43164024594820033,1.2876414082130117,0.3928757233746775
Hebblewhite,MT_Forest_Hebblewhite_22_10_R7_02_2022,2022,46.8910243,-113.3545535,2022-11-01,2022-12-20,49,Forest,Wild,2,0.41821504105176527,1.1115229655583376,-0.8312461474888617
Hebblewhite,MT_Forest_Hebblewhite_22_13_R5_01_2022,2022,46.875947,-113.448812,2022-09-22,2022-11-01,40,Forest,Wild,1,0.4580509777898301,0.06508588545183183,-0.5032681786193486
Hebblewhite,MT_Forest_Hebblewhite_22_19_JM5_02_2022,2022,46.864557,-113.424779,2022-10-19,2022-12-16,58,Forest,Wild,2,0.3764624654715532,0.6924825330351589,-0.8161301651791304
Hebblewhite,MT_Forest_Hebblewhite_22_22b_R6_02_2022,2022,46.87083,-113.485,2022-11-01,2022-12-19,48,Forest,Wild,2,1,1.1677830236285853,1.3275744701326722
Hebblewhite,MT_Forest_Hebblewhite_22_23_R1_02_2022,2022,46.8616,-113.33285,2022-11-01,2022-12-20,49,Forest,Wild,2,0.41821504105176527,1.1115229655583376,-0.11290018401834308
Hebblewhite,MT_Forest_Hebblewhite_22_27b_H1_02_2022,2022,46.935646,-113.474188,2022-10-19,2022-12-19,61,Forest,Wild,2,0.36333435708894246,0.5802804500098195,0.596679887546082
Hebblewhite,MT_Forest_Hebblewhite_22_28_H5_02_2022,2022,46.9439695,-113.5056292,2022-10-19,2022-11-19,31,Forest,Wild,1,1,0.5452927036900921,-0.6148778635738708
RiverTrail,MT_Forest_RiverTrail_21_dep_01_2021,2021,48.408801,-114.456044,2021-09-01,2021-11-03,63,Forest,Rural,2,0.033416262110785196,0.5114156794757521,1.4164877918273058
RiverTrail,MT_Forest_RiverTrail_21_dep_03_2021,2021,48.408513,-114.461825,2021-08-29,2021-11-02,65,Forest,Rural,0,0.03203704738288034,-1.5889598218132952,0.8654999985687943
RiverTrail,MT_Forest_RiverTrail_21_dep_05_2021,2021,48.407869,-114.465764,2021-10-03,2021-11-03,31,Forest,Rural,1,0.05909061062585278,0.5452927036900921,0.8654999985687943
RiverTrail,MT_Forest_RiverTrail_21_dep_06_2021,2021,48.40762,-114.46616,2021-08-29,2021-10-02,34,Forest,Rural,1,0.05514394130377079,0.356976304380975,0.8654999985687943
RiverTrail,MT_Forest_RiverTrail_21_dep_07_2021,2021,48.410717,-114.465854,2021-08-29,2021-11-03,66,Forest,Rural,2,0.03160501489308512,0.4159440657807979,0.8654999985687943
RiverTrail,MT_Forest_RiverTrail_22_Cam07_2022,2022,48.407683,-114.465678,2022-08-21,2022-09-11,21,Forest,Rural,0,0.07048480880810247,-1.5889598218132952,0.8654999985687943
RiverTrail,MT_Forest_RiverTrail_Cam05_2023,2023,48.408513,-114.461817,2023-08-26,2023-11-18,84,Forest,Rural,1,0.022810605045763165,-0.8013190088299017,0.8654999985687943
RiverTrail,MT_Forest_RiverTrail_Cam06_2023,2023,48.407393,-114.466153,2023-08-29,2023-11-18,81,Forest,Rural,2,0.024067949708623974,0.04466556807819085,0.44247715731233134
RiverTrail,MT_Forest_River_Trail_20_01A_2020,2020,48.4107,-114.4659,2020-09-04,2020-10-11,37,Forest,Rural,1,0.0529170392898105,0.19919769955440786,0.8654999985687943
RiverTrail,MT_Forest_River_Trail_20_02_2020,2020,48.40814,-114.45938,2020-09-01,2020-10-14,43,Forest,Rural,2,0.04720473308600511,1.4883345172846127,1.4164877918273058
RiverTrail,MT_Forest_River_Trail_20_03_2020,2020,48.40847,-114.46187,2020-09-01,2020-11-03,63,Forest,Rural,2,0.033416262110785196,0.5114156794757521,0.8654999985687943
RiverTrail,MT_Forest_River_Trail_20_05_2020,2020,48.41066,-114.46065,2020-08-30,2020-11-03,65,Forest,Rural,2,1,0.4467887409745553,0.8654999985687943
RiverTrail,MT_Forest_River_Trail_20_08_2020,2020,48.40865,-114.46622,2020-09-01,2020-10-25,54,Forest,Rural,1,0.039060054953561414,-0.3637407793946839,0.8654999985687943
RiverTrail,MT_Forest_River_Trail_20_09_2020,2020,48.40878,-114.45606,2020-09-05,2020-09-29,24,Forest,Rural,1,0.06680321312885408,1.1677830236285853,1.4164877918273058
MTHansen,MT_Forest_Wild_MTHansen_23.BAC.TRMR_Rec001_Mem017.20230725_2023,2023,48.09999,-112.68845,2023-09-01,2023-11-11,71,Forest,Wild,1,0.03302367630227014,-0.6571030853259011,0.6056901535426866
MTHansen,MT_Forest_Wild_MTHansen_23.BAC.TRMR_Rec002_Mem059.20230724_2023,2023,48.08463,-112.65726,2023-09-01,2023-11-11,71,Forest,Wild,1,0.03302367630227014,-0.6571030853259011,-0.28054061874367364
MTHansen,MT_Forest_Wild_MTHansen_23.BAC.TRMR_Rec004_Mem050.20230725_2023,2023,48.09406,-112.68894,2023-09-01,2023-11-11,71,Forest,Wild,1,0.03302367630227014,-0.6571030853259011,0.6056901535426866
MTHansen,MT_Forest_Wild_MTHansen_23.BAC.TRMR_Rec010_Mem173.20230725_2023,2023,48.10738,-112.69267,2023-09-01,2023-11-11,71,Forest,Wild,1,0.03302367630227014,-0.6571030853259011,0.4453472611568883
MTHansen,MT_Forest_Wild_MTHansen_23.BAC.TRMR_Rec014_Mem002.20230725_2023,2023,48.07463,-112.72936,2023-09-01,2023-11-10,70,Forest,Wild,1,0.03409090934014177,-0.6437908462332218,0.05797969049099382
MTHansen,MT_Forest_Wild_MTHansen_23.BAC.TRMR_Rec017_Mem013.20230725_2023,2023,48.11575,-112.6833,2023-09-01,2023-11-11,71,Forest,Wild,2,0.03302367630227014,0.27475365116149303,0.16444967354812515
MTHansen,MT_Forest_Wild_MTHansen_23.BAC.TRMR_Rec018_Mem211.20230725_2023,2023,48.09874,-112.71037,2023-09-01,2023-11-10,70,Forest,Wild,1,0.03409090934014177,-0.6437908462332218,-0.2550239067398758
MTHansen,MT_Forest_Wild_MTHansen_23.BAC.TRMR_Rec027_Mem168.20230725_2023,2023,48.1081,-112.70698,2023-09-01,2023-11-11,71,Forest,Wild,1,0.03302367630227014,-0.6571030853259011,0.21320067799617304
MTHansen,MT_Forest_Wild_MTHansen_23.BAC.TRMR_Rec036_Mem224.20230725_2023,2023,48.11409,-112.69596,2023-09-01,2023-11-11,71,Forest,Wild,1,0.03302367630227014,-0.6571030853259011,0.1164712127205964
MTHansen,MT_Forest_Wild_MTHansen_23.BAC.TRMR_Rec039_Mem227.20230725_2023,2023,48.08772,-112.73944,2023-09-01,2023-11-10,70,Forest,Wild,3,0.03409090934014177,1.2465471049269252,-0.05748811978757977
MTHansen,MT_Forest_Wild_MTHansen_23.BAC.TRMR_Rec040_Mem028.20230724_2023,2023,48.12469,-112.66968,2023-09-01,2023-11-11,71,Forest,Wild,1,0.03302367630227014,-0.6571030853259011,1.0505223777070234
MTHansen,MT_Forest_Wild_MTHansen_23.BAC.TRMR_Rec041_Mem228.20230725_2023,2023,48.09295,-112.70779,2023-09-01,2023-11-10,70,Forest,Wild,1,0.03409090934014177,-0.6437908462332218,0.43419943948995293
MTHansen,MT_Forest_Wild_MTHansen_23.BAC.TRMR_Rec043_Mem051.20230724_2023,2023,48.09672,-112.66609,2023-09-01,2023-11-11,71,Forest,Wild,2,0.03302367630227014,0.27475365116149303,0.5597491640868673
MTHansen,MT_Forest_Wild_MTHansen_23.BAC.TRMR_Rec045_Mem005.20230724_2023,2023,48.12428,-112.68279,2023-09-01,2023-11-11,71,Forest,Wild,2,0.03302367630227014,0.27475365116149303,0.25878247389843456
MTHansen,MT_Forest_Wild_MTHansen_23.BAC.TRMR_Rec046_Mem063.20230724_2023,2023,48.08761,-112.67028,2023-09-01,2023-11-11,71,Forest,Wild,1,0.03302367630227014,-0.6571030853259011,0.25898225976413275
MTHansen,MT_Forest_Wild_MTHansen_23.BAC.TRMR_Rec048_Mem004.20230724_2023,2023,48.12314,-112.69136,2023-09-01,2023-11-11,71,Forest,Wild,1,0.03302367630227014,-0.6571030853259011,0.5498754557281745
MTHansen,MT_Forest_Wild_MTHansen_23.BAC.TRMR_Rec049_Mem068.20230724_2023,2023,48.09966,-112.67345,2023-09-01,2023-11-10,70,Forest,Wild,1,0.03409090934014177,-0.6437908462332218,1.175712717384611
MTHansen,MT_Forest_Wild_MTHansen_23.BAC.TRMR_Rec050_Mem025.20230725_2023,2023,48.07745,-112.7211,2023-09-01,2023-10-14,43,Forest,Wild,0,0.05451048683179404,-1.5889598218132952,0.05797969049099382
MTHansen,MT_Forest_Wild_MTHansen_23.BAC.TRMR_Rec051_Mem194.20230725_2023,2023,48.08408,-112.72256,2023-09-01,2023-11-10,70,Forest,Wild,1,0.03409090934014177,-0.6437908462332218,0.46373674635800205
MTHansen,MT_Forest_Wild_MTHansen_23.BAC.TRMR_Rec052_Mem092.20230724_2023,2023,48.08859,-112.677,2023-09-01,2023-11-11,71,Forest,Wild,1,0.03302367630227014,-0.6571030853259011,0.25898225976413275
MTHansen,MT_Forest_Wild_MTHansen_23.BAC.TRMR_Rec056_Mem106.20230724_2023,2023,48.10876,-112.6812,2023-09-01,2023-11-11,71,Forest,Wild,1,1,-0.6571030853259011,1.26829222453424
MTHansen,MT_Forest_Wild_MTHansen_23.BAC.TRMR_Rec058_Mem007.20230725_2023,2023,48.06424,-112.72783,2023-09-01,2023-11-10,70,Forest,Wild,1,0.03409090934014177,-0.6437908462332218,0.6562679356477572
MTHansen,MT_Forest_Wild_MTHansen_23.BAC.TRMR_Rec060_Mem006.20230725_2023,2023,48.11605,-112.661,2023-09-01,2023-11-11,71,Forest,Wild,2,0.03302367630227014,0.27475365116149303,1.2151510979167088
BandyRanch,MT_Grassland_BandyRanch_WBIO 3_2023,2023,47.09609,-113.212,2023-09-19,2023-11-10,52,Grassland,Rural,2,0.01370929416145064,0.955725881671518,-1.1584722402412118
BandyRanch,MT_Grassland_BandyRanch_WBIO 9_2023,2023,47.10138,-113.233898,2023-09-19,2023-11-10,52,Grassland,Rural,2,0.01370929416145064,0.955725881671518,-1.135432566786819
BandyRanch,MT_Grassland_BandyRanch_WILD14_2023,2023,47.061944,-113.2369,2023-09-12,2023-10-31,49,Grassland,Rural,2,0.014510325341863632,1.1115229655583376,-0.3534515518738757
BandyRanch,MT_Grassland_BandyRanch_Wild 02_2023,2023,47.06424,-113.22325,2023-09-06,2023-10-31,55,Grassland,Rural,1,0.012752567850266868,-0.3860174892568382,-0.20622238172809093
MTHansen,MT_Grassland_Forest_Shrubland_Hansen_22.BAC.TRMR_Rec001_Mem194.20220910_2022,2022,48.09999,-112.68845,2022-09-10,2022-11-13,64,Forest,Wild,3,1,1.5123758793088178,0.6056901535426866
MTHansen,MT_Grassland_Forest_Shrubland_Hansen_22.BAC.TRMR_Rec002_Mem059.20220911_2022,2022,48.08463,-112.65726,2022-09-11,2022-11-13,63,Forest,Wild,2,0.038674630869397396,0.5114156794757521,-0.28054061874367364
MTHansen,MT_Grassland_Forest_Shrubland_Hansen_22.BAC.TRMR_Rec004_Mem218.20220911_2022,2022,48.09406,-112.68894,2022-09-11,2022-11-13,63,Forest,Wild,2,0.038674630869397396,0.5114156794757521,0.6056901535426866
MTHansen,MT_Grassland_Forest_Shrubland_Hansen_22.BAC.TRMR_Rec006_Mem009.20220911_2022,2022,48.08917,-112.64357,2022-09-11,2022-11-13,63,Forest,Wild,2,0.038674630869397396,0.5114156794757521,-0.9200526870828667
MTHansen,MT_Grassland_Forest_Shrubland_Hansen_22.BAC.TRMR_Rec010_Mem190.20220911_2022,2022,48.10738,-112.69267,2022-09-11,2022-11-13,63,Forest,Wild,2,0.038674630869397396,0.5114156794757521,0.4453472611568883
MTHansen,MT_Grassland_Forest_Shrubland_Hansen_22.BAC.TRMR_Rec014_Mem063.20220910_2022,2022,48.07463,-112.72936,2022-09-10,2022-11-12,63,Forest,Wild,2,0.038674630869397396,0.5114156794757521,0.05797969049099382
MTHansen,MT_Grassland_Forest_Shrubland_Hansen_22.BAC.TRMR_Rec017_Mem007.20220911_2022,2022,48.11575,-112.6833,2022-09-11,2022-11-13,63,Forest,Wild,2,0.038674630869397396,0.5114156794757521,0.16444967354812515
MTHansen,MT_Grassland_Forest_Shrubland_Hansen_22.BAC.TRMR_Rec018_Mem147.20220910_2022,2022,48.09874,-112.71037,2022-09-10,2022-11-07,58,Forest,Wild,2,0.04205569724776463,0.6924825330351589,-0.2550239067398758
MTHansen,MT_Grassland_Forest_Shrubland_Hansen_22.BAC.TRMR_Rec036_Mem010.20220911_2022,2022,48.11409,-112.69596,2022-09-11,2022-11-13,63,Forest,Wild,2,0.038674630869397396,0.5114156794757521,0.1164712127205964
MTHansen,MT_Grassland_Forest_Shrubland_Hansen_22.BAC.TRMR_Rec037_Mem004.20220911_2022,2022,48.08261,-112.63763,2022-09-11,2022-11-13,63,Forest,Wild,2,0.038674630869397396,0.5114156794757521,-0.26790550229877735
MTHansen,MT_Grassland_Forest_Shrubland_Hansen_22.BAC.TRMR_Rec040_Mem002.20220911_2022,2022,48.12469,-112.66968,2022-09-11,2022-11-13,63,Forest,Wild,2,0.038674630869397396,0.5114156794757521,1.0505223777070234
MTHansen,MT_Grassland_Forest_Shrubland_Hansen_22.BAC.TRMR_Rec044_Mem106.20220910_2022,2022,48.08363,-112.73207,2022-09-10,2022-11-12,63,Forest,Wild,2,0.038674630869397396,0.5114156794757521,-0.250195556953107
MTHansen,MT_Grassland_Forest_Shrubland_Hansen_22.BAC.TRMR_Rec046_Mem045.20220911_2022,2022,48.08761,-112.67028,2022-09-11,2022-11-13,63,Forest,Wild,2,0.038674630869397396,0.5114156794757521,0.25898225976413275
MTHansen,MT_Grassland_Forest_Shrubland_Hansen_22.BAC.TRMR_Rec050_Mem068.20220910_2022,2022,48.07745,-112.7211,2022-09-10,2022-11-12,63,Forest,Wild,2,0.038674630869397396,0.5114156794757521,0.05797969049099382
MTHansen,MT_Grassland_Forest_Shrubland_Hansen_22.BAC.TRMR_Rec051_Mem050.20220910_2022,2022,48.08408,-112.72256,2022-09-10,2022-11-12,63,Forest,Wild,2,0.038674630869397396,0.5114156794757521,0.46373674635800205
